user_id,centrality
100345056.0,0.0
247165706.0,0.0
249538861.0,0.0
449689677.0,0.0
471868887.0,0.0
1039581360.0,0.0
1510488662.0,0.0
1513801268.0,0.0
1517678892.0,0.0
1518857420.0,0.0
